,Position,Driver,Car,Laps,Time,Points
4,1,David Coulthard,McLaren Mercedes,71,1:27:45.927,10
1,2,Michael Schumacher,Ferrari,71,+2.191s,6
2,3,Rubens Barrichello,Ferrari,71,+2.528s,4
17,4,Kimi Räikkönen,Sauber Petronas,71,+41.594s,3
9,5,Olivier Panis,BAR Honda,71,+53.776s,2
14,6,Jos Verstappen,Arrows Asiatech,70,+1 lap,1
18,7,Eddie Irvine,Jaguar Cosworth,70,+1 lap,0
10,8,Jacques Villeneuve,BAR Honda,70,+1 lap,0
16,9,Nick Heidfeld,Sauber Petronas,69,+2 laps,0
22,10,Jean Alesi,Prost Acer,69,+2 laps,0
23,11,Luciano Burti,Prost Acer,69,+2 laps,0
8,NC,Jenson Button,Benetton Renault,60,DNF,0
19,NC,Pedro de la Rosa,Jaguar Cosworth,48,DNF,0
6,NC,Juan Pablo Montoya,Williams BMW,41,DNF,0
21,NC,Fernando Alonso,Minardi European,38,DNF,0
20,NC,Tarso Marques,Minardi European,25,DNF,0
15,NC,Enrique Bernoldi,Arrows Asiatech,17,DNF,0
5,NC,Ralf Schumacher,Williams BMW,10,DNF,0
7,NC,Giancarlo Fisichella,Benetton Renault,3,DNF,0
3,NC,Mika Hakkinen,McLaren Mercedes,1,DNF,0
11,NC,Heinz-Harald Frentzen,Jordan Honda,0,DNF,0
