,Position,Driver,Car,Laps,Time,Points
4,1,Tony Brooks,Ferrari,60,2:09:31.600,9
6,2,Dan Gurney,Ferrari,60,+1.900s,6
5,3,Phil Hill,Ferrari,60,+64.800s,4
8,4,Maurice  Trintignant,Cooper Climax,59,+1 lap,3
9,5,Jo Bonnier,BRM,58,+2 laps,2
18,6,Ian Burgess ,Cooper Maserati,56,+4 laps,0
10,7,Harry Schell,BRM,49,+11 laps,0
2,NC,Bruce McLaren,Cooper Climax,37,DNF,0
11,NC,Hans  Herrmann,BRM,35,DNF,0
3,NC,Masten Gregory,Cooper Climax,23,DNF,0
1,NC,Jack Brabham,Cooper Climax,15,DNF,0
16,NC,Graham Hill,Lotus Climax,10,DNF,0
15,NC,Innes Ireland,Lotus Climax,7,DNF,0
17,NC,Cliff Allison,Ferrari,2,DNF,0
7,NC,Stirling Moss,Cooper Climax,1,DNF,0
