,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Williams Mercedes,1:09.848,22
44,2,Lewis Hamilton,Mercedes,+0.050s,25
19,3,Felipe Massa,Williams Mercedes,+0.053s,21
26,4,Daniil Kvyat,STR Renault,+0.079s,25
6,5,Nico Rosberg,Mercedes,+0.151s,31
14,6,Fernando Alonso,Ferrari,+0.206s,17
3,7,Daniel Ricciardo,Red Bull Racing Renault,+0.544s,19
20,8,Kevin Magnussen,McLaren Mercedes,+0.601s,23
7,9,Kimi Räikkönen,Ferrari,+0.640s,22
1,10,Sebastian Vettel,Red Bull Racing Renault,+0.714s,21
27,11,Nico Hulkenberg,Force India Mercedes,+0.835s,22
13,12,Pastor Maldonado,Lotus Renault,+0.928s,26
25,13,Jean-Eric Vergne,STR Renault,+1.195s,22
8,14,Romain Grosjean,Lotus Renault,+1.255s,22
11,15,Sergio Perez,Force India Mercedes,+1.387s,18
99,16,Adrian Sutil,Sauber Ferrari,+1.446s,24
21,17,Esteban Gutierrez ,Sauber Ferrari,+1.710s,23
17,18,Jules Bianchi,Marussia Ferrari,+2.000s,21
10,19,Kamui Kobayashi,Caterham Renault,+2.472s,23
9,20,Marcus Ericsson,Caterham Renault,+3.044s,27
4,21,Max Chilton,Marussia Ferrari,+3.067s,14
22,22,Jenson Button,McLaren Mercedes,+4.389s,4
