,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:14.013,21
16,2,Charles Leclerc,Ferrari,+0.255s,25
44,3,Lewis Hamilton,Mercedes,+0.302s,32
33,4,Max Verstappen,Red Bull Racing Honda,+0.317s,28
77,5,Valtteri Bottas,Mercedes,+0.647s,28
10,6,Pierre Gasly,Red Bull Racing Honda,+0.800s,23
55,7,Carlos Sainz,McLaren Renault,+1.049s,30
8,8,Romain Grosjean,Haas Ferrari,+1.061s,30
18,9,Lance Stroll,Racing Point BWT Mercedes,+1.178s,26
3,10,Daniel Ricciardo,Renault,+1.554s,23
11,11,Sergio Perez,Racing Point BWT Mercedes,+1.591s,24
4,12,Lando Norris,McLaren Renault,+1.603s,26
20,13,Kevin Magnussen,Haas Ferrari,+1.746s,27
26,14,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.763s,30
23,15,Alexander Albon,Scuderia Toro Rosso Honda,+1.764s,24
27,16,Nico Hulkenberg,Renault,+1.810s,23
7,17,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.940s,26
99,18,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.369s,31
88,19,Robert Kubica,Williams Mercedes,+2.546s,27
63,20,George Russell,Williams Mercedes,+3.113s,23
