,Position,Driver,Car,Time / Gap,Laps
16,1,Charles Leclerc,Ferrari,1:13.449,33
5,2,Sebastian Vettel,Ferrari,+0.124s,30
44,3,Lewis Hamilton,Mercedes,+0.146s,30
77,4,Valtteri Bottas,Mercedes,+0.662s,30
33,5,Max Verstappen,Red Bull Racing Honda,+0.684s,23
8,6,Romain Grosjean,Haas Ferrari,+0.730s,33
18,7,Lance Stroll,Racing Point BWT Mercedes,+0.819s,32
7,8,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.009s,33
27,9,Nico Hulkenberg,Renault,+1.023s,26
11,10,Sergio Perez,Racing Point BWT Mercedes,+1.069s,30
55,11,Carlos Sainz,McLaren Renault,+1.213s,34
26,12,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.351s,39
3,13,Daniel Ricciardo,Renault,+1.561s,33
23,14,Alexander Albon,Scuderia Toro Rosso Honda,+1.613s,36
10,15,Pierre Gasly,Red Bull Racing Honda,+1.640s,19
4,16,Lando Norris,McLaren Renault,+1.798s,29
99,17,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.957s,31
20,18,Kevin Magnussen,Haas Ferrari,+2.021s,28
63,19,George Russell,Williams Mercedes,+3.451s,27
88,20,Robert Kubica,Williams Mercedes,+3.531s,26
