,Position,Driver,Car,Time / Gap,Laps
7,1,David Coulthard,McLaren Mercedes,1:19.989,25
8,2,Mika Hakkinen,McLaren Mercedes,+0.197s,29
3,3,Michael Schumacher,Ferrari,+0.450s,25
1,4,Jacques Villeneuve,Williams Mecachrome,+0.452s,37
4,5,Eddie Irvine,Ferrari,+0.789s,29
9,6,Damon Hill,Jordan Mugen Honda,+0.790s,35
5,7,Giancarlo Fisichella,Benetton Playlife,+1.121s,39
10,8,Ralf Schumacher,Jordan Mugen Honda,+1.209s,18
2,9,Heinz-Harald Frentzen,Williams Mecachrome,+1.229s,35
18,10,Rubens Barrichello,Stewart Ford,+1.425s,23
15,11,Johnny Herbert,Sauber Petronas,+1.582s,27
19,12,Jos Verstappen,Stewart Ford,+1.914s,28
14,13,Jean Alesi,Sauber Petronas,+2.001s,22
17,14,Mika Salo,Arrows,+2.156s,28
6,15,Alexander Wurz,Benetton Playlife,+2.308s,36
11,16,Olivier Panis,Prost Peugeot,+2.453s,30
22,17,Shinji Nakano,Minardi Ford,+2.951s,31
21,18,Toranosuke Takagi,Tyrrell Ford,+3.272s,37
16,19,Pedro Diniz,Arrows,+3.461s,22
23,20,Esteban Tuero,Minardi Ford,+3.682s,46
20,21,Ricardo Rosset,Tyrrell Ford,+5.622s,28
12,22,Jarno Trulli,Prost Peugeot,+5.711s,21
