,Position,Driver,Car,Time / Gap,Laps
8,1,Mika Hakkinen,McLaren Mercedes,1:17.337,25
7,2,David Coulthard,McLaren Mercedes,+0.158s,23
3,3,Michael Schumacher,Ferrari,+1.251s,22
5,4,Giancarlo Fisichella,Benetton Playlife,+1.455s,23
1,5,Jacques Villeneuve,Williams Mecachrome,+1.679s,29
9,6,Damon Hill,Jordan Mugen Honda,+1.754s,38
2,7,Heinz-Harald Frentzen,Williams Mecachrome,+1.770s,24
10,8,Ralf Schumacher,Jordan Mugen Honda,+1.846s,34
4,9,Eddie Irvine,Ferrari,+1.915s,32
6,10,Alexander Wurz,Benetton Playlife,+1.949s,32
14,11,Jean Alesi,Sauber Petronas,+2.112s,26
15,12,Johnny Herbert,Sauber Petronas,+2.463s,24
18,13,Rubens Barrichello,Stewart Ford,+2.599s,29
17,14,Mika Salo,Arrows,+3.215s,31
16,15,Pedro Diniz,Arrows,+3.252s,27
19,16,Jos Verstappen,Stewart Ford,+3.546s,8
11,17,Olivier Panis,Prost Peugeot,+3.583s,31
22,18,Shinji Nakano,Minardi Ford,+4.036s,32
12,19,Jarno Trulli,Prost Peugeot,+4.248s,31
21,20,Toranosuke Takagi,Tyrrell Ford,+4.297s,17
23,21,Esteban Tuero,Minardi Ford,+4.671s,27
20,22,Ricardo Rosset,Tyrrell Ford,+5.942s,30
