,Position,Driver,Car,Time / Gap,Laps
5,1,Sebastian Vettel,Ferrari,1:40.464,12
77,2,Valtteri Bottas,Mercedes,+0.272s,5
55,3,Carlos Sainz,McLaren Renault,+1.320s,6
18,4,Lance Stroll,Racing Point BWT Mercedes,+1.916s,6
11,5,Sergio Perez,Racing Point BWT Mercedes,+2.006s,5
10,6,Pierre Gasly,AlphaTauri Honda,+2.124s,7
33,7,Max Verstappen,Red Bull Racing Honda,+2.356s,4
8,8,Romain Grosjean,Haas Ferrari,+2.871s,6
7,9,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+3.007s,16
16,10,Charles Leclerc,Ferrari,+3.261s,10
99,11,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+3.947s,9
4,12,Lando Norris,McLaren Renault,+5.536s,5
26,13,Daniil Kvyat,AlphaTauri Honda,+6.958s,7
31,14,Esteban Ocon,Renault,,1
3,15,Daniel Ricciardo,Renault,,1
44,16,Lewis Hamilton,Mercedes,,1
6,17,Nicholas Latifi,Williams Mercedes,,2
63,18,George Russell,Williams Mercedes,,2
23,19,Alexander Albon,Red Bull Racing Honda,,3
20,20,Kevin Magnussen,Haas Ferrari,,1
