,Position,Driver,Car,Laps,Time,Points
44,1,Lewis Hamilton,Mercedes,70,1:36:12.473,26
33,2,Max Verstappen,Red Bull Racing Honda,70,+8.702s,18
77,3,Valtteri Bottas,Mercedes,70,+9.452s,15
18,4,Lance Stroll,Racing Point BWT Mercedes,70,+57.579s,12
23,5,Alexander Albon,Red Bull Racing Honda,70,+78.316s,10
5,6,Sebastian Vettel,Ferrari,69,+1 lap,8
11,7,Sergio Perez,Racing Point BWT Mercedes,69,+1 lap,6
3,8,Daniel Ricciardo,Renault,69,+1 lap,4
55,9,Carlos Sainz,McLaren Renault,69,+1 lap,2
20,10,Kevin Magnussen,Haas Ferrari,69,+1 lap,1
16,11,Charles Leclerc,Ferrari,69,+1 lap,0
26,12,Daniil Kvyat,AlphaTauri Honda,69,+1 lap,0
4,13,Lando Norris,McLaren Renault,69,+1 lap,0
31,14,Esteban Ocon,Renault,69,+1 lap,0
7,15,Kimi Räikkönen,Alfa Romeo Racing Ferrari,69,+1 lap,0
8,16,Romain Grosjean,Haas Ferrari,69,+1 lap,0
99,17,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,69,+1 lap,0
63,18,George Russell,Williams Mercedes,69,+1 lap,0
6,19,Nicholas Latifi,Williams Mercedes,65,+5 laps,0
10,NC,Pierre Gasly,AlphaTauri Honda,15,DNF,0
