,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:16.003,37
77,2,Valtteri Bottas,Mercedes,+0.086s,37
11,3,Sergio Perez,Racing Point BWT Mercedes,+0.527s,20
18,4,Lance Stroll,Racing Point BWT Mercedes,+0.964s,35
3,5,Daniel Ricciardo,Renault,+1.197s,28
5,6,Sebastian Vettel,Ferrari,+1.235s,26
16,7,Charles Leclerc,Ferrari,+1.401s,29
33,8,Max Verstappen,Red Bull Racing Honda,+1.432s,28
4,9,Lando Norris,McLaren Renault,+1.520s,26
31,10,Esteban Ocon,Renault,+1.612s,35
55,11,Carlos Sainz,McLaren Renault,+1.672s,32
20,12,Kevin Magnussen,Haas Ferrari,+1.710s,35
23,13,Alexander Albon,Red Bull Racing Honda,+1.724s,28
8,14,Romain Grosjean,Haas Ferrari,+1.887s,35
6,15,Nicholas Latifi,Williams Mercedes,+1.966s,31
26,16,Daniil Kvyat,AlphaTauri Honda,+2.289s,35
99,17,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.422s,30
63,18,George Russell,Williams Mercedes,+2.571s,29
88,19,Robert Kubica,Alfa Romeo Racing Ferrari,+3.147s,26
