,Position,Driver,Car,Time / Gap,Laps
5,1,Michael Schumacher,Ferrari,1:20.919,13
16,2,Nick Heidfeld,Sauber BMW,+0.442s,13
6,3,Felipe Massa,Ferrari,+0.714s,15
3,4,Kimi Räikkönen,McLaren Mercedes,+0.852s,12
2,5,Giancarlo Fisichella,Renault,+0.940s,12
1,6,Fernando Alonso,Renault,+0.951s,13
11,7,Rubens Barrichello,Honda,+1.104s,12
17,8,Jacques Villeneuve,Sauber BMW,+1.310s,14
20,9,Vitantonio Liuzzi,STR Cosworth,+1.537s,18
21,10,Scott Speed,STR Cosworth,+1.613s,14
12,11,Jenson Button,Honda,+1.677s,15
14,12,David Coulthard,RBR Ferrari,+1.762s,15
18,13,Tiago Monteiro,MF1 Toyota,+1.893s,19
15,14,Christian Klien,RBR Ferrari,+2.002s,14
4,15,Juan Pablo Montoya,McLaren Mercedes,+2.493s,7
8,16,Jarno Trulli,Toyota,+2.540s,13
9,17,Mark Webber,Williams Cosworth,+3.045s,12
10,18,Nico Rosberg,Williams Cosworth,+3.091s,11
7,19,Ralf Schumacher,Toyota,+3.467s,12
23,20,Franck Montagny,Super Aguri Honda,+6.310s,10
22,21,Takuma Sato,Super Aguri Honda,+6.606s,12
19,22,Christijan Albers,MF1 Toyota,,3
