,Position,Driver,Car,Time / Gap,Laps
35,1,Alexander Wurz,Williams Cosworth,1:21.946,26
36,2,Anthony Davidson,Honda,+0.057s,31
38,3,Robert Kubica,Sauber BMW,+0.419s,30
8,4,Jarno Trulli,Toyota,+0.931s,7
5,5,Michael Schumacher,Ferrari,+0.979s,3
11,6,Rubens Barrichello,Honda,+1.182s,5
12,7,Jenson Button,Honda,+1.469s,6
6,8,Felipe Massa,Ferrari,+1.870s,4
19,9,Christijan Albers,MF1 Toyota,+2.073s,6
18,10,Tiago Monteiro,MF1 Toyota,+2.124s,6
39,11,Giorgio Mondini,MF1 Toyota,+2.141s,19
40,12,Neel Jani,STR Cosworth,+2.199s,22
22,13,Takuma Sato,Super Aguri Honda,+5.778s,10
41,14,Sakon Yamamoto,Super Aguri Honda,+7.732s,22
37,15,Robert Doornbos,RBR Ferrari,,9
23,16,Franck Montagny,Super Aguri Honda,,3
7,17,Ralf Schumacher,Toyota,,2
1,18,Fernando Alonso,Renault,,1
2,19,Giancarlo Fisichella,Renault,,1
15,20,Christian Klien,RBR Ferrari,,1
14,21,David Coulthard,RBR Ferrari,,1
3,22,Kimi Räikkönen,McLaren Mercedes,,1
4,23,Juan Pablo Montoya,McLaren Mercedes,,1
21,24,Scott Speed,STR Cosworth,,1
17,25,Jacques Villeneuve,Sauber BMW,,1
16,26,Nick Heidfeld,Sauber BMW,,1
20,27,Vitantonio Liuzzi,STR Cosworth,,1
