,Position,Driver,Car,Time
4,1,Wolfgang von Trips,Ferrari,2:46.300
8,2,Ricardo  Rodriguez ,Ferrari,2:46.400
6,3,Richie Ginther,Ferrari,2:46.800
2,4,Phil Hill,Ferrari,2:47.200
24,5,Graham Hill,BRM Climax,2:48.700
32,6,Giancarlo Baghetti,Ferrari,2:49.000
36,7,Jim Clark,Lotus Climax,2:49.200
44,8,Jo Bonnier,Porsche,2:49.600
38,9,Innes Ireland,Lotus Climax,2:50.300
10,10,Jack Brabham,Cooper Climax,2:51.600
28,11,Stirling Moss,Lotus Climax,2:51.800
46,12,Dan Gurney,Porsche,2:52.000
26,13,Tony Brooks,BRM Climax,2:52.200
12,14,Bruce McLaren,Cooper Climax,2:53.400
74,15,Carel Godin de Beaufort ,Porsche,2:53.800
60,16,Jackie  Lewis ,Cooper Climax,2:54.000
22,17,Masten Gregory,Lotus Climax,2:55.200
40,18,Roy Salvadori,Cooper Climax,2:55.200
42,19,John Surtees,Cooper Climax,2:55.600
50,20,Nino Vaccarella,De Tomaso OSCA,2:56.000
62,21,Lorenzo Bandini,Cooper Maserati,2:57.700
48,22,Maurice  Trintignant,De Tomaso OSCA,2:58.700
20,23,Henry Taylor,Lotus Climax,3:00.600
54,24,Roberto Bussinello,De Tomaso Alfa Romeo,3:01.700
18,25,Gerry  Ashmore ,Lotus Climax,3:03.000
30,26,Jack  Fairman,Cooper Climax,3:04.800
16,27,Tim  Parnell ,Lotus Climax,3:05.700
56,28,Wolfgang Seidel,Lotus Climax,3:06.000
58,29,Renato  Pirocchi ,Cooper Maserati,3:06.500
72,30,Gaetano   Starrabba,Lotus Maserati,3:07.900
14,31,Brian  Naylor ,JBW Climax,3:08.100
52,32,Roberto  Lippi ,De Tomaso OSCA,3:08.900
