,Position,Driver,Car,Laps,Time,Points
12,1,Niki Lauda,Ferrari,75,2:01:21.310,9
1,2,Emerson Fittipaldi,McLaren Ford,75,+2.780s,6
8,3,Carlos Pace,Brabham Ford,75,+17.810s,4
5,4,Ronnie Peterson,Lotus Ford,75,+38.450s,3
4,5,Patrick Depailler,Tyrrell Ford,75,+40.860s,2
2,6,Jochen Mass,McLaren Ford,75,+42.070s,1
3,7,Jody Scheckter,Tyrrell Ford,74,+1 lap,0
6,8,Jacky Ickx,Lotus Ford,74,+1 lap,0
7,9,Carlos Reutemann,Brabham Ford,73,+2 laps,0
28,NC,Mark Donohue,Penske Ford,66,DNF,0
24,NC,James Hunt,Hesketh Ford,63,DNF,0
26,NC,Alan  Jones,Hesketh Ford,61,DNF,0
9,NC,Vittorio Brambilla,March Ford,48,DNF,0
16,NC,Tom Pryce,Shadow Ford,39,DNF,0
18,NC,John Watson,Surtees Ford,36,DNF,0
11,NC,Clay Regazzoni,Ferrari,36,DNF,0
27,NC,Mario Andretti,Parnelli Ford,9,DNF,0
17,NC,Jean-Pierre Jarier,Shadow Ford,0,DNF,0
