,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:29.375,15
22,2,Jenson Button,McLaren Mercedes,+1.391s,20
14,3,Fernando Alonso,Ferrari,+1.501s,11
44,4,Lewis Hamilton,Mercedes,+1.544s,13
3,5,Daniel Ricciardo,Red Bull Racing Renault,+1.595s,13
27,6,Nico Hulkenberg,Force India Mercedes,+1.603s,16
7,7,Kimi Räikkönen,Ferrari,+1.781s,12
20,8,Kevin Magnussen,McLaren Mercedes,+1.876s,22
11,9,Sergio Perez,Force India Mercedes,+2.290s,17
19,10,Felipe Massa,Williams Mercedes,+2.348s,20
26,11,Daniil Kvyat,STR Renault,+2.550s,17
1,12,Sebastian Vettel,Red Bull Racing Renault,+2.880s,14
25,13,Jean-Eric Vergne,STR Renault,+3.042s,16
17,14,Jules Bianchi,Marussia Ferrari,+4.809s,15
99,15,Adrian Sutil,Sauber Ferrari,+4.813s,16
10,16,Kamui Kobayashi,Caterham Renault,+5.038s,19
4,17,Max Chilton,Marussia Ferrari,+5.342s,15
13,18,Pastor Maldonado,Lotus Renault,+5.379s,15
9,19,Marcus Ericsson,Caterham Renault,+6.784s,21
77,20,Valtteri Bottas,Williams Mercedes,,2
21,21,Esteban Gutierrez ,Sauber Ferrari,,2
8,22,Romain Grosjean,Lotus Renault,,4
