,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:22.008,14
6,2,Nico Rosberg,Mercedes,+0.393s,17
5,3,Sebastian Vettel,Ferrari,+0.938s,13
7,4,Kimi Räikkönen,Ferrari,+1.141s,12
77,5,Valtteri Bottas,Williams Mercedes,+1.492s,20
19,6,Felipe Massa,Williams Mercedes,+1.639s,19
3,7,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.701s,23
33,8,Max Verstappen,Red Bull Racing TAG Heuer,+1.732s,21
11,9,Sergio Perez,Force India Mercedes,+1.909s,20
21,10,Esteban Gutierrez ,Haas Ferrari,+2.026s,15
27,11,Nico Hulkenberg,Force India Mercedes,+2.033s,21
22,12,Jenson Button,McLaren Honda,+2.096s,11
55,13,Carlos Sainz,Toro Rosso Ferrari,+2.232s,17
8,14,Romain Grosjean,Haas Ferrari,+2.455s,4
30,15,Jolyon Palmer,Renault,+2.525s,13
9,16,Marcus Ericsson,Sauber Ferrari,+2.534s,20
14,17,Fernando Alonso,McLaren Honda,+2.650s,12
12,18,Felipe Nasr,Sauber Ferrari,+2.707s,19
20,19,Kevin Magnussen,Renault,+2.785s,12
26,20,Daniil Kvyat,Toro Rosso Ferrari,+2.837s,17
94,21,Pascal Wehrlein,MRT Mercedes,+2.885s,19
31,22,Esteban Ocon,MRT Mercedes,+2.930s,15
