,Position,Driver,Car,Time
44,1,Lewis Hamilton,Mercedes,1:21.135
6,2,Nico Rosberg,Mercedes,1:21.613
5,3,Sebastian Vettel,Ferrari,1:21.972
7,4,Kimi Räikkönen,Ferrari,1:22.065
77,5,Valtteri Bottas,Williams Mercedes,1:22.388
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,1:22.389
33,7,Max Verstappen,Red Bull Racing TAG Heuer,1:22.411
11,8,Sergio Perez,Force India Mercedes,1:22.814
27,9,Nico Hulkenberg,Force India Mercedes,1:22.836
21,10,Esteban Gutierrez ,Haas Ferrari,1:23.184
19,11,Felipe Massa,Williams Mercedes,1:22.967
14,12,Fernando Alonso,McLaren Honda,1:23.273
94,13,Pascal Wehrlein,MRT Mercedes,1:23.315
22,14,Jenson Button,McLaren Honda,1:23.399
55,15,Carlos Sainz,Toro Rosso Ferrari,1:23.496
26,16,Daniil Kvyat,Toro Rosso Ferrari,1:23.825
8,17,Romain Grosjean,Haas Ferrari,1:23.092
12,18,Felipe Nasr,Sauber Ferrari,1:23.956
9,19,Marcus Ericsson,Sauber Ferrari,1:24.087
30,20,Jolyon Palmer,Renault,1:24.230
20,21,Kevin Magnussen,Renault,1:24.436
31,22,Esteban Ocon,MRT Mercedes,
