,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:22.801,40
6,2,Nico Rosberg,Mercedes,+0.193s,42
5,3,Sebastian Vettel,Ferrari,+0.453s,33
7,4,Kimi Räikkönen,Ferrari,+0.626s,28
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+0.931s,25
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.202s,33
14,7,Fernando Alonso,McLaren Honda,+1.458s,24
77,8,Valtteri Bottas,Williams Mercedes,+1.498s,41
8,9,Romain Grosjean,Haas Ferrari,+1.715s,35
22,10,Jenson Button,McLaren Honda,+1.748s,28
19,11,Felipe Massa,Williams Mercedes,+1.755s,20
27,12,Nico Hulkenberg,Force India Mercedes,+1.786s,40
11,13,Sergio Perez,Force India Mercedes,+1.852s,42
21,14,Esteban Gutierrez ,Haas Ferrari,+1.873s,33
9,15,Marcus Ericsson,Sauber Ferrari,+2.180s,25
94,16,Pascal Wehrlein,MRT Mercedes,+2.282s,38
55,17,Carlos Sainz,Toro Rosso Ferrari,+2.439s,31
31,18,Esteban Ocon,MRT Mercedes,+2.474s,13
20,19,Kevin Magnussen,Renault,+2.754s,39
26,20,Daniil Kvyat,Toro Rosso Ferrari,+2.813s,33
12,21,Felipe Nasr,Sauber Ferrari,+2.842s,31
30,22,Jolyon Palmer,Renault,+3.032s,45
