,Position,Driver,Car,Laps,Time,Points
1,1,Ayrton Senna,McLaren Honda,78,1:50:59.372,10
5,2,Nigel Mansell,Williams Renault,78,+0.215s,6
6,3,Riccardo Patrese,Williams Renault,78,+31.843s,4
19,4,Michael Schumacher,Benetton Ford,78,+39.294s,3
20,5,Martin Brundle,Benetton Ford,78,+81.347s,2
29,6,Bertrand Gachot,Venturi Lamborghini,77,+1 lap,1
9,7,Michele Alboreto,Footwork Mugen Honda,77,+1 lap,0
23,8,Christian Fittipaldi,Minardi Lamborghini,77,+1 lap,0
21,9,Jyrki Jarvilehto,Dallara Ferrari,76,+2 laps,0
26,10,Erik Comas,Ligier Renault,76,+2 laps,0
10,11,Aguri Suzuki,Footwork Mugen Honda,76,+2 laps,0
25,12,Thierry Boutsen,Ligier Renault,75,+3 laps,0
28,NC,Ivan Capelli,Ferrari,60,DNF,0
2,NC,Gerhard Berger,McLaren Honda,32,DNF,0
11,NC,Mika Hakkinen,Lotus Ford,30,DNF,0
27,NC,Jean Alesi,Ferrari,28,DNF,0
33,NC,Mauricio Gugelmin,Jordan Yamaha,18,DNF,0
12,NC,Johnny Herbert,Lotus Ford,17,DNF,0
34,NC,Roberto Moreno,Moda Judd,11,DNF,0
4,NC,Andrea de Cesaris,Tyrrell Ilmor,9,DNF,0
15,NC,Gabriele Tarquini,Fondmetal Ford,9,DNF,0
32,NC,Stefano Modena,Jordan Yamaha,6,DNF,0
3,NC,Olivier Grouillard,Tyrrell Ilmor,4,DNF,0
16,NC,Karl Wendlinger,March Ilmor,1,DNF,0
24,NC,Gianni Morbidelli,Minardi Lamborghini,1,DNF,0
