,Position,Driver,Car,Time / Gap,Laps
2,1,David Coulthard,McLaren Mercedes,1:18.654,28
3,2,Michael Schumacher,Ferrari,+0.219s,32
4,3,Rubens Barrichello,Ferrari,+0.255s,35
1,4,Mika Hakkinen,McLaren Mercedes,+0.461s,44
6,5,Jarno Trulli,Jordan Mugen Honda,+0.688s,38
9,6,Ralf Schumacher,Williams BMW,+0.882s,39
22,7,Jacques Villeneuve,BAR Honda,+0.915s,40
5,8,Heinz-Harald Frentzen,Jordan Mugen Honda,+0.965s,28
17,9,Mika Salo,Sauber Petronas,+1.109s,38
11,10,Giancarlo Fisichella,Benetton Playlife,+1.193s,42
10,11,Jenson Button,Williams BMW,+1.264s,30
19,12,Jos Verstappen,Arrows Supertec,+1.334s,35
12,13,Alexander Wurz,Benetton Playlife,+1.351s,43
8,14,Johnny Herbert,Jaguar Cosworth,+1.354s,37
14,15,Jean Alesi,Prost Peugeot,+1.367s,33
7,16,Eddie Irvine,Jaguar Cosworth,+1.398s,31
23,17,Ricardo Zonta,BAR Honda,+1.652s,32
15,18,Nick Heidfeld,Prost Peugeot,+1.832s,30
16,19,Pedro Diniz,Sauber Petronas,+1.892s,26
18,20,Pedro de la Rosa,Arrows Supertec,+1.898s,32
20,21,Marc Gene,Minardi Fondmetal,+2.260s,38
21,22,Gaston Mazzacane,Minardi Fondmetal,+2.385s,38
