,Position,Driver,Car,Time / Gap,Laps
2,1,David Coulthard,McLaren Mercedes,1:20.602,34
3,2,Michael Schumacher,Ferrari,+0.009s,37
4,3,Rubens Barrichello,Ferrari,+0.021s,32
8,4,Johnny Herbert,Jaguar Cosworth,+0.572s,40
1,5,Mika Hakkinen,McLaren Mercedes,+0.768s,36
6,6,Jarno Trulli,Jordan Mugen Honda,+0.778s,29
17,7,Mika Salo,Sauber Petronas,+0.885s,30
7,8,Eddie Irvine,Jaguar Cosworth,+0.990s,38
11,9,Giancarlo Fisichella,Benetton Playlife,+1.085s,39
22,10,Jacques Villeneuve,BAR Honda,+1.244s,31
14,11,Jean Alesi,Prost Peugeot,+1.420s,39
19,12,Jos Verstappen,Arrows Supertec,+1.463s,51
20,13,Marc Gene,Minardi Fondmetal,+1.574s,31
18,14,Pedro de la Rosa,Arrows Supertec,+1.574s,41
5,15,Heinz-Harald Frentzen,Jordan Mugen Honda,+1.660s,38
10,16,Jenson Button,Williams BMW,+1.741s,42
16,17,Pedro Diniz,Sauber Petronas,+1.905s,34
12,18,Alexander Wurz,Benetton Playlife,+1.980s,37
21,19,Gaston Mazzacane,Minardi Fondmetal,+2.004s,47
23,20,Ricardo Zonta,BAR Honda,+2.066s,19
9,21,Ralf Schumacher,Williams BMW,+2.331s,18
15,22,Nick Heidfeld,Prost Peugeot,+2.941s,13
