,Position,Driver,Car,Time / Gap,Laps
1,1,Mika Hakkinen,McLaren Mercedes,1:15.896,30
3,2,Michael Schumacher,Ferrari,+0.479s,28
2,3,David Coulthard,McLaren Mercedes,+0.710s,24
4,4,Rubens Barrichello,Ferrari,+0.717s,30
18,5,Pedro de la Rosa,Arrows Supertec,+1.321s,22
14,6,Jean Alesi,Prost Peugeot,+1.572s,39
19,7,Jos Verstappen,Arrows Supertec,+1.745s,32
6,8,Jarno Trulli,Jordan Mugen Honda,+1.746s,33
22,9,Jacques Villeneuve,BAR Honda,+1.758s,47
11,10,Giancarlo Fisichella,Benetton Playlife,+1.935s,43
5,11,Heinz-Harald Frentzen,Jordan Mugen Honda,+2.024s,39
17,12,Mika Salo,Sauber Petronas,+2.037s,39
7,13,Eddie Irvine,Jaguar Cosworth,+2.075s,26
9,14,Ralf Schumacher,Williams BMW,+2.128s,29
20,15,Marc Gene,Minardi Fondmetal,+2.352s,34
21,16,Gaston Mazzacane,Minardi Fondmetal,+2.384s,46
23,17,Ricardo Zonta,BAR Honda,+2.893s,23
16,18,Pedro Diniz,Sauber Petronas,+3.185s,38
12,19,Alexander Wurz,Benetton Playlife,+3.233s,21
10,20,Jenson Button,Williams BMW,+3.407s,27
8,21,Johnny Herbert,Jaguar Cosworth,+3.679s,22
15,22,Nick Heidfeld,Prost Peugeot,+4.468s,19
