,Position,Driver,Car,Time / Gap,Laps
2,1,Rubens Barrichello,Ferrari,1:21.001,18
1,2,Michael Schumacher,Ferrari,+0.151s,15
6,3,Kimi Räikkönen,McLaren Mercedes,+0.317s,19
3,4,Juan Pablo Montoya,Williams BMW,+0.555s,22
5,5,David Coulthard,McLaren Mercedes,+0.674s,24
21,6,Cristiano da Matta,Toyota,+0.880s,24
17,7,Jenson Button,BAR Honda,+0.912s,27
8,8,Fernando Alonso,Renault,+1.099s,18
4,9,Ralf Schumacher,Williams BMW,+1.311s,22
7,10,Jarno Trulli,Renault,+1.334s,17
14,11,Mark Webber,Jaguar Cosworth,+1.367s,22
20,12,Olivier Panis,Toyota,+1.583s,20
9,13,Nick Heidfeld,Sauber Petronas,+1.820s,16
10,14,Heinz-Harald Frentzen,Sauber Petronas,+1.928s,13
16,15,Jacques Villeneuve,BAR Honda,+2.150s,13
15,16,Justin Wilson,Jaguar Cosworth,+2.477s,11
11,17,Giancarlo Fisichella,Jordan Ford,+2.793s,16
19,18,Jos Verstappen,Minardi Cosworth,+3.651s,14
12,19,Zsolt Baumgartner,Jordan Ford,+3.890s,22
18,20,Nicolas Kiesa,Minardi Cosworth,+5.902s,3
