,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:21.623,13
2,2,Rubens Barrichello,Ferrari,+0.523s,15
5,3,David Coulthard,McLaren Mercedes,+0.929s,17
17,4,Jenson Button,BAR Honda,+1.019s,19
3,5,Juan Pablo Montoya,Williams BMW,+1.023s,18
4,6,Marc Gene,Williams BMW,+1.062s,21
6,7,Kimi Räikkönen,McLaren Mercedes,+1.095s,14
8,8,Fernando Alonso,Renault,+1.108s,18
7,9,Jarno Trulli,Renault,+1.112s,16
16,10,Jacques Villeneuve,BAR Honda,+1.497s,19
21,11,Cristiano da Matta,Toyota,+1.689s,12
10,12,Heinz-Harald Frentzen,Sauber Petronas,+1.949s,17
15,13,Justin Wilson,Jaguar Cosworth,+2.332s,16
9,14,Nick Heidfeld,Sauber Petronas,+2.511s,13
14,15,Mark Webber,Jaguar Cosworth,+2.831s,17
11,16,Giancarlo Fisichella,Jordan Ford,+3.571s,12
18,17,Nicolas Kiesa,Minardi Cosworth,+4.247s,18
19,18,Jos Verstappen,Minardi Cosworth,+4.311s,15
12,19,Zsolt Baumgartner,Jordan Ford,+4.672s,17
20,20,Olivier Panis,Toyota,,4
