,Position,Driver,Car,Time / Gap,Laps
3,1,Juan Pablo Montoya,Williams BMW,1:21.468,11
1,2,Michael Schumacher,Ferrari,+0.118s,15
4,3,Marc Gene,Williams BMW,+0.460s,16
6,4,Kimi Räikkönen,McLaren Mercedes,+0.623s,15
2,5,Rubens Barrichello,Ferrari,+0.640s,15
5,6,David Coulthard,McLaren Mercedes,+0.666s,10
20,7,Olivier Panis,Toyota,+0.853s,14
7,8,Jarno Trulli,Renault,+0.865s,16
17,9,Jenson Button,BAR Honda,+0.910s,21
8,10,Fernando Alonso,Renault,+0.931s,16
16,11,Jacques Villeneuve,BAR Honda,+1.438s,18
21,12,Cristiano da Matta,Toyota,+1.727s,20
14,13,Mark Webber,Jaguar Cosworth,+1.826s,22
10,14,Heinz-Harald Frentzen,Sauber Petronas,+1.993s,20
9,15,Nick Heidfeld,Sauber Petronas,+2.378s,17
15,16,Justin Wilson,Jaguar Cosworth,+2.581s,24
11,17,Giancarlo Fisichella,Jordan Ford,+3.159s,18
19,18,Jos Verstappen,Minardi Cosworth,+3.369s,17
12,19,Zsolt Baumgartner,Jordan Ford,+4.448s,17
18,20,Nicolas Kiesa,Minardi Cosworth,+4.692s,11
