,Position,Driver,Car,Laps,Time,Points
8,1,Carlos Pace,Brabham Ford,40,1:44:41.170,9
1,2,Emerson Fittipaldi,McLaren Ford,40,+5.790s,6
2,3,Jochen Mass,McLaren Ford,40,+36.660s,4
11,4,Clay Regazzoni,Ferrari,40,+43.280s,3
12,5,Niki Lauda,Ferrari,40,+61.880s,2
24,6,James Hunt,Hesketh Ford,40,+65.120s,1
27,7,Mario Andretti,Parnelli Ford,40,+66.810s,0
7,8,Carlos Reutemann,Brabham Ford,40,+99.620s,0
6,9,Jacky Ickx,Lotus Ford,40,+111.840s,0
18,10,John Watson,Surtees Ford,40,+149.600s,0
21,11,Jacques Laffite,Frank Williams Racing Cars/Williams,39,+1 lap,0
22,12,Graham Hill,Lola Ford,39,+1 lap,0
30,13,Wilson Fittipaldi,Fittipaldi Ford,39,+1 lap,0
23,14,Rolf Stommelen,Lola Ford,39,+1 lap,0
5,15,Ronnie Peterson,Lotus Ford,38,+2 laps,0
17,NC,Jean-Pierre Jarier,Shadow Ford,32,DNF,0
4,NC,Patrick Depailler,Tyrrell Ford,31,DNF,0
16,NC,Tom Pryce,Shadow Ford,31,DNF,0
20,NC,Arturo Merzario,Frank Williams Racing Cars/Williams,24,DNF,0
14,NC,Mike Wilds,BRM,22,DNF,0
28,NC,Mark Donohue,Penske Ford,22,DNF,0
3,NC,Jody Scheckter,Tyrrell Ford,18,DNF,0
9,NC,Vittorio Brambilla,March Ford,1,DNF,0
