,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:04.839,39
77,2,Valtteri Bottas,Mercedes,+0.127s,39
33,3,Max Verstappen,Red Bull Racing TAG Heuer,+0.233s,42
5,4,Sebastian Vettel,Ferrari,+0.341s,29
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.644s,22
7,6,Kimi Räikkönen,Ferrari,+0.937s,31
8,7,Romain Grosjean,Haas Ferrari,+1.189s,31
31,8,Esteban Ocon,Force India Mercedes,+1.216s,40
16,9,Charles Leclerc,Sauber Ferrari,+1.376s,31
10,10,Pierre Gasly,Scuderia Toro Rosso Honda,+1.555s,36
9,11,Marcus Ericsson,Sauber Ferrari,+1.561s,32
20,12,Kevin Magnussen,Haas Ferrari,+1.565s,23
55,13,Carlos Sainz,Renault,+1.588s,29
11,14,Sergio Perez,Force India Mercedes,+1.616s,42
27,15,Nico Hulkenberg,Renault,+1.640s,35
18,16,Lance Stroll,Williams Mercedes,+1.728s,32
14,17,Fernando Alonso,McLaren Renault,+1.773s,30
2,18,Stoffel Vandoorne,McLaren Renault,+1.859s,30
28,19,Brendon Hartley,Scuderia Toro Rosso Honda,+2.032s,45
40,20,Robert Kubica,Williams Mercedes,+2.585s,38
