,Position,Driver,Car,Time / Gap,Laps
8,1,Mika Hakkinen,McLaren Mercedes,1:50.319,21
7,2,David Coulthard,McLaren Mercedes,+0.383s,23
9,3,Damon Hill,Jordan Mugen Honda,+1.049s,27
1,4,Jacques Villeneuve,Williams Mecachrome,+1.540s,23
4,5,Eddie Irvine,Ferrari,+1.653s,22
3,6,Michael Schumacher,Ferrari,+1.739s,23
14,7,Jean Alesi,Sauber Petronas,+1.783s,24
2,8,Heinz-Harald Frentzen,Williams Mecachrome,+1.817s,22
10,9,Ralf Schumacher,Jordan Mugen Honda,+2.027s,25
5,10,Giancarlo Fisichella,Benetton Playlife,+2.223s,25
6,11,Alexander Wurz,Benetton Playlife,+2.701s,21
15,12,Johnny Herbert,Sauber Petronas,+3.060s,28
21,13,Toranosuke Takagi,Tyrrell Ford,+3.579s,22
11,14,Olivier Panis,Prost Peugeot,+3.614s,17
18,15,Rubens Barrichello,Stewart Ford,+3.752s,25
17,16,Mika Salo,Arrows,+4.495s,9
12,17,Jarno Trulli,Prost Peugeot,+4.730s,11
16,18,Pedro Diniz,Arrows,+4.983s,16
19,19,Jos Verstappen,Stewart Ford,+5.132s,15
22,20,Shinji Nakano,Minardi Ford,+6.010s,22
20,21,Ricardo Rosset,Tyrrell Ford,+6.285s,23
23,22,Esteban Tuero,Minardi Ford,+6.681s,23
