,Position,Driver,Car,Laps,Time,Points
9,1,Damon Hill,Jordan Mugen Honda,44,1:43:47.407,10
10,2,Ralf Schumacher,Jordan Mugen Honda,44,+0.932s,6
14,3,Jean Alesi,Sauber Petronas,44,+7.240s,4
2,4,Heinz-Harald Frentzen,Williams Mecachrome,44,+32.242s,3
16,5,Pedro Diniz,Arrows,44,+51.682s,2
12,6,Jarno Trulli,Prost Peugeot,42,+2 laps,1
7,7,David Coulthard,McLaren Mercedes,39,+5 laps,0
22,8,Shinji Nakano,Minardi Ford,39,+5 laps,0
5,NC,Giancarlo Fisichella,Benetton Playlife,26,DNF,0
3,NC,Michael Schumacher,Ferrari,25,DNF,0
4,NC,Eddie Irvine,Ferrari,25,DNF,0
23,NC,Esteban Tuero,Minardi Ford,17,DNF,0
1,NC,Jacques Villeneuve,Williams Mecachrome,16,DNF,0
21,NC,Toranosuke Takagi,Tyrrell Ford,10,DNF,0
19,NC,Jos Verstappen,Stewart Ford,8,DNF,0
8,NC,Mika Hakkinen,McLaren Mercedes,0,DNF,0
6,NC,Alexander Wurz,Benetton Playlife,0,DNF,0
15,NC,Johnny Herbert,Sauber Petronas,0,DNF,0
