,Position,Driver,Car,Time / Gap,Laps
3,1,Michael Schumacher,Ferrari,1:51.895,24
8,2,Mika Hakkinen,McLaren Mercedes,+0.011s,21
7,3,David Coulthard,McLaren Mercedes,+0.734s,23
9,4,Damon Hill,Jordan Mugen Honda,+1.205s,25
2,5,Heinz-Harald Frentzen,Williams Mecachrome,+1.639s,32
1,6,Jacques Villeneuve,Williams Mecachrome,+1.694s,19
4,7,Eddie Irvine,Ferrari,+1.706s,28
14,8,Jean Alesi,Sauber Petronas,+1.765s,30
10,9,Ralf Schumacher,Jordan Mugen Honda,+2.221s,18
15,10,Johnny Herbert,Sauber Petronas,+2.235s,29
6,11,Alexander Wurz,Benetton Playlife,+2.263s,29
5,12,Giancarlo Fisichella,Benetton Playlife,+2.276s,30
18,13,Rubens Barrichello,Stewart Ford,+2.538s,26
12,14,Jarno Trulli,Prost Peugeot,+2.983s,33
11,15,Olivier Panis,Prost Peugeot,+3.287s,32
19,16,Jos Verstappen,Stewart Ford,+3.368s,28
17,17,Mika Salo,Arrows,+3.835s,29
21,18,Toranosuke Takagi,Tyrrell Ford,+4.185s,33
16,19,Pedro Diniz,Arrows,+4.536s,29
23,20,Esteban Tuero,Minardi Ford,+5.119s,33
22,21,Shinji Nakano,Minardi Ford,+5.787s,30
20,22,Ricardo Rosset,Tyrrell Ford,+6.283s,34
