,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:17.192,12
6,2,Nico Rosberg,Mercedes,+0.740s,16
5,3,Sebastian Vettel,Ferrari,+1.103s,14
7,4,Kimi Räikkönen,Ferrari,+1.351s,15
26,5,Daniil Kvyat,Red Bull Racing Renault,+1.356s,16
55,6,Carlos Sainz,STR Renault,+1.467s,14
33,7,Max Verstappen,STR Renault,+1.590s,12
14,8,Fernando Alonso,McLaren Honda,+1.714s,18
27,9,Nico Hulkenberg,Force India Mercedes,+1.959s,13
8,10,Romain Grosjean,Lotus Mercedes,+2.074s,13
11,11,Sergio Perez,Force India Mercedes,+2.108s,13
19,12,Felipe Massa,Williams Mercedes,+2.368s,15
77,13,Valtteri Bottas,Williams Mercedes,+2.374s,14
13,14,Pastor Maldonado,Lotus Mercedes,+2.385s,13
22,15,Jenson Button,McLaren Honda,+2.414s,14
3,16,Daniel Ricciardo,Red Bull Racing Renault,+2.447s,13
12,17,Felipe Nasr,Sauber Ferrari,+3.071s,10
98,18,Roberto Merhi,Marussia Ferrari,+4.825s,9
28,19,Will Stevens,Marussia Ferrari,+5.751s,13
