,Position,Driver,Car,Time / Gap,Laps
6,1,Kimi Räikkönen,McLaren Mercedes,1:44.701,14
9,2,Jenson Button,BAR Honda,+0.314s,15
1,3,Michael Schumacher,Ferrari,+0.436s,16
35,4,Anthony Davidson,BAR Honda,+0.736s,25
10,5,Takuma Sato,BAR Honda,+0.750s,20
5,6,David Coulthard,McLaren Mercedes,+0.806s,13
4,7,Antonio Pizzonia,Williams BMW,+0.858s,14
2,8,Rubens Barrichello,Ferrari,+0.924s,20
8,9,Fernando Alonso,Renault,+0.957s,20
3,10,Juan Pablo Montoya,Williams BMW,+0.977s,17
12,11,Felipe Massa,Sauber Petronas,+1.259s,20
11,12,Giancarlo Fisichella,Sauber Petronas,+1.277s,19
14,13,Mark Webber,Jaguar Cosworth,+1.770s,10
17,14,Olivier Panis,Toyota,+1.827s,17
16,15,Ricardo Zonta,Toyota,+2.201s,20
7,16,Jarno Trulli,Renault,+2.211s,21
37,17,Bjorn Wirdheim,Jaguar Cosworth,+2.564s,23
15,18,Christian Klien,Jaguar Cosworth,+2.669s,8
38,19,Ryan Briscoe,Toyota,+2.933s,9
21,20,Zsolt Baumgartner,Minardi Cosworth,+3.986s,16
18,21,Nick Heidfeld,Jordan Ford,+4.102s,18
39,22,Timo Glock,Jordan Ford,+4.116s,21
19,23,Giorgio Pantano,Jordan Ford,+4.261s,17
40,24,Bas Leinders,Minardi Cosworth,+4.779s,16
20,25,Gianmaria Bruni,Minardi Cosworth,+5.041s,16
