,Position,Driver,Car,Laps,Time,Points
6,1,Kimi Räikkönen,McLaren Mercedes,44,1:32:35.274,10
1,2,Michael Schumacher,Ferrari,44,+3.132s,8
2,3,Rubens Barrichello,Ferrari,44,+4.371s,6
12,4,Felipe Massa,Sauber Petronas,44,+12.504s,5
11,5,Giancarlo Fisichella,Sauber Petronas,44,+14.104s,4
15,6,Christian Klien,Jaguar Cosworth,44,+14.614s,3
5,7,David Coulthard,McLaren Mercedes,44,+17.970s,2
17,8,Olivier Panis,Toyota,44,+18.693s,1
7,9,Jarno Trulli,Renault,44,+22.115s,0
16,10,Ricardo Zonta,Toyota,41,DNF,0
18,11,Nick Heidfeld,Jordan Ford,40,+4 laps,0
3,NC,Juan Pablo Montoya,Williams BMW,37,DNF,0
4,NC,Antonio Pizzonia,Williams BMW,31,DNF,0
9,NC,Jenson Button,BAR Honda,29,DNF,0
21,NC,Zsolt Baumgartner,Minardi Cosworth,28,DNF,0
8,NC,Fernando Alonso,Renault,11,DNF,0
14,NC,Mark Webber,Jaguar Cosworth,0,DNF,0
10,NC,Takuma Sato,BAR Honda,0,DNF,0
20,NC,Gianmaria Bruni,Minardi Cosworth,0,DNF,0
19,NC,Giorgio Pantano,Jordan Ford,0,DNF,0
