,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:25.096,44
2,2,Rubens Barrichello,Ferrari,+0.276s,38
5,3,Ralf Schumacher,Williams BMW,+0.733s,43
3,4,Mika Hakkinen,McLaren Mercedes,+1.245s,28
9,5,Olivier Panis,BAR Honda,+1.439s,43
17,6,Kimi Räikkönen,Sauber Petronas,+1.456s,41
18,7,Eddie Irvine,Jaguar Cosworth,+1.503s,41
10,8,Jacques Villeneuve,BAR Honda,+1.643s,35
12,9,Jarno Trulli,Jordan Honda,+1.827s,46
19,10,Luciano Burti,Jaguar Cosworth,+1.837s,43
4,11,David Coulthard,McLaren Mercedes,+2.036s,24
16,12,Nick Heidfeld,Sauber Petronas,+2.046s,40
11,13,Heinz-Harald Frentzen,Jordan Honda,+2.310s,44
22,14,Jean Alesi,Prost Acer,+2.341s,37
7,15,Giancarlo Fisichella,Benetton Renault,+3.226s,39
23,16,Gaston Mazzacane,Prost Acer,+3.490s,38
8,17,Jenson Button,Benetton Renault,+3.806s,39
21,18,Fernando Alonso,Minardi European,+3.835s,20
15,19,Enrique Bernoldi,Arrows Asiatech,+4.177s,39
20,20,Tarso Marques,Minardi European,+4.493s,33
14,21,Jos Verstappen,Arrows Asiatech,+4.654s,7
6,22,Juan Pablo Montoya,Williams BMW,+14.716s,19
