,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:20.914,34
5,2,Sebastian Vettel,Ferrari,+0.079s,23
7,3,Kimi Räikkönen,Ferrari,+0.158s,19
11,4,Sergio Perez,Force India Mercedes,+0.286s,23
27,5,Nico Hulkenberg,Force India Mercedes,+0.495s,23
77,6,Valtteri Bottas,Williams Mercedes,+0.533s,34
6,7,Nico Rosberg,Mercedes,+0.759s,32
3,8,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.813s,27
19,9,Felipe Massa,Williams Mercedes,+0.922s,31
26,10,Daniil Kvyat,Toro Rosso Ferrari,+1.301s,29
8,11,Romain Grosjean,Haas Ferrari,+1.586s,21
55,12,Carlos Sainz,Toro Rosso Ferrari,+1.649s,32
9,13,Marcus Ericsson,Sauber Ferrari,+1.809s,17
33,14,Max Verstappen,Red Bull Racing TAG Heuer,+1.963s,10
21,15,Esteban Gutierrez ,Haas Ferrari,+1.996s,23
14,16,Fernando Alonso,McLaren Honda,+2.175s,25
12,17,Felipe Nasr,Sauber Ferrari,+2.175s,12
22,18,Jenson Button,McLaren Honda,+2.428s,24
20,19,Kevin Magnussen,Renault,+2.642s,32
31,20,Esteban Ocon,MRT Mercedes,+3.169s,30
30,21,Jolyon Palmer,Renault,+3.183s,35
94,22,Pascal Wehrlein,MRT Mercedes,+3.436s,28
