,Position,Driver,Car,Time / Gap,Laps
33,1,Max Verstappen,Red Bull Racing TAG Heuer,1:19.137,16
44,2,Lewis Hamilton,Mercedes,+0.094s,23
3,3,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.233s,17
6,4,Nico Rosberg,Mercedes,+0.481s,27
77,5,Valtteri Bottas,Williams Mercedes,+0.674s,19
5,6,Sebastian Vettel,Ferrari,+0.800s,16
7,7,Kimi Räikkönen,Ferrari,+0.857s,16
19,8,Felipe Massa,Williams Mercedes,+0.860s,22
27,9,Nico Hulkenberg,Force India Mercedes,+1.118s,21
55,10,Carlos Sainz,Toro Rosso Ferrari,+1.188s,22
11,11,Sergio Perez,Force India Mercedes,+1.335s,20
26,12,Daniil Kvyat,Toro Rosso Ferrari,+1.449s,20
14,13,Fernando Alonso,McLaren Honda,+1.463s,18
30,14,Jolyon Palmer,Renault,+1.822s,18
22,15,Jenson Button,McLaren Honda,+2.015s,19
9,16,Marcus Ericsson,Sauber Ferrari,+2.108s,21
21,17,Esteban Gutierrez ,Haas Ferrari,+2.201s,16
20,18,Kevin Magnussen,Renault,+2.208s,17
8,19,Romain Grosjean,Haas Ferrari,+2.464s,15
94,20,Pascal Wehrlein,MRT Mercedes,+2.621s,23
31,21,Esteban Ocon,MRT Mercedes,+2.784s,22
12,22,Felipe Nasr,Sauber Ferrari,+3.217s,18
