,Position,Driver,Car,Time / Gap,Laps
55,1,Carlos Sainz,Ferrari,1:18.750,26
1,2,Max Verstappen,Red Bull Racing RBPT,+0.130s,24
16,3,Charles Leclerc,Ferrari,+0.289s,26
4,4,Lando Norris,McLaren Mercedes,+0.549s,21
63,5,George Russell,Mercedes,+0.856s,28
11,6,Sergio Perez,Red Bull Racing RBPT,+0.872s,24
44,7,Lewis Hamilton,Mercedes,+0.960s,25
3,8,Daniel Ricciardo,McLaren Mercedes,+1.091s,28
31,9,Esteban Ocon,Alpine Renault,+1.598s,30
14,10,Fernando Alonso,Alpine Renault,+1.627s,27
5,11,Sebastian Vettel,Aston Martin Aramco Mercedes,+1.633s,26
18,12,Lance Stroll,Aston Martin Aramco Mercedes,+1.664s,25
10,13,Pierre Gasly,AlphaTauri RBPT,+1.706s,28
22,14,Yuki Tsunoda,AlphaTauri RBPT,+1.945s,27
24,15,Guanyu Zhou,Alfa Romeo Ferrari,+2.060s,23
23,16,Alexander Albon,Williams Mercedes,+2.084s,28
20,17,Kevin Magnussen,Haas Ferrari,+2.171s,24
47,18,Mick Schumacher,Haas Ferrari,+2.277s,25
88,19,Robert Kubica,Alfa Romeo Ferrari,+2.429s,20
6,20,Nicholas Latifi,Williams Mercedes,+2.663s,27
