,Position,Driver,Car,Time / Gap,Laps
14,1,Fernando Alonso,Ferrari,1:17.238,21
44,2,Lewis Hamilton,Mercedes,+0.016s,25
6,3,Nico Rosberg,Mercedes,+0.146s,32
1,4,Sebastian Vettel,Red Bull Racing Renault,+0.893s,28
77,5,Valtteri Bottas,Williams Mercedes,+1.123s,20
3,6,Daniel Ricciardo,Red Bull Racing Renault,+1.197s,26
22,7,Jenson Button,McLaren Mercedes,+1.208s,33
20,8,Kevin Magnussen,McLaren Mercedes,+1.276s,31
7,9,Kimi Räikkönen,Ferrari,+1.340s,15
25,10,Jean-Eric Vergne,STR Renault,+1.405s,14
27,11,Nico Hulkenberg,Force India Mercedes,+1.495s,30
11,12,Sergio Perez,Force India Mercedes,+1.721s,22
99,13,Adrian Sutil,Sauber Ferrari,+1.870s,24
8,14,Romain Grosjean,Lotus Renault,+1.904s,32
26,15,Daniil Kvyat,STR Renault,+1.939s,21
13,16,Pastor Maldonado,Lotus Renault,+2.102s,37
19,17,Felipe Massa,Williams Mercedes,+2.337s,7
21,18,Esteban Gutierrez ,Sauber Ferrari,+2.566s,15
17,19,Jules Bianchi,Marussia Ferrari,+2.962s,15
4,20,Max Chilton,Marussia Ferrari,+3.606s,26
9,21,Marcus Ericsson,Caterham Renault,+4.166s,33
45,22,Alexander Rossi,Caterham Renault,+4.519s,27
