,Position,Driver,Car,Laps,Time,Points
3,1,Daniel Ricciardo,Red Bull Racing Renault,70,1:39:12.830,25
6,2,Nico Rosberg,Mercedes,70,+4.236s,18
1,3,Sebastian Vettel,Red Bull Racing Renault,70,+5.247s,15
22,4,Jenson Button,McLaren Mercedes,70,+11.755s,12
27,5,Nico Hulkenberg,Force India Mercedes,70,+12.843s,10
14,6,Fernando Alonso,Ferrari,70,+14.869s,8
77,7,Valtteri Bottas,Williams Mercedes,70,+23.578s,6
25,8,Jean-Eric Vergne,STR Renault,70,+28.026s,4
20,9,Kevin Magnussen,McLaren Mercedes,70,+29.254s,2
7,10,Kimi Räikkönen,Ferrari,70,+53.678s,1
11,11,Sergio Perez,Force India Mercedes,69,DNF,0
19,12,Felipe Massa,Williams Mercedes,69,DNF,0
99,13,Adrian Sutil,Sauber Ferrari,69,+1 lap,0
21,14,Esteban Gutierrez ,Sauber Ferrari,64,DNF,0
8,NC,Romain Grosjean,Lotus Renault,59,DNF,0
26,NC,Daniil Kvyat,STR Renault,47,DNF,0
44,NC,Lewis Hamilton,Mercedes,46,DNF,0
10,NC,Kamui Kobayashi,Caterham Renault,23,DNF,0
13,NC,Pastor Maldonado,Lotus Renault,21,DNF,0
9,NC,Marcus Ericsson,Caterham Renault,7,DNF,0
4,NC,Max Chilton,Marussia Ferrari,0,DNF,0
17,NC,Jules Bianchi,Marussia Ferrari,0,DNF,0
