,Position,Driver,Car,Time / Gap,Laps
44,1,Lewis Hamilton,Mercedes,1:11.118,41
77,2,Valtteri Bottas,Mercedes,+0.081s,48
5,3,Sebastian Vettel,Ferrari,+0.763s,42
10,4,Pierre Gasly,Red Bull Racing Honda,+0.820s,39
23,5,Alexander Albon,Scuderia Toro Rosso Honda,+0.913s,51
33,6,Max Verstappen,Red Bull Racing Honda,+0.934s,17
20,7,Kevin Magnussen,Haas Ferrari,+1.056s,54
99,8,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+1.121s,51
7,9,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.224s,51
16,10,Charles Leclerc,Ferrari,+1.232s,42
8,11,Romain Grosjean,Haas Ferrari,+1.274s,51
4,12,Lando Norris,McLaren Renault,+1.275s,27
55,13,Carlos Sainz,McLaren Renault,+1.301s,47
26,14,Daniil Kvyat,Scuderia Toro Rosso Honda,+1.459s,39
11,15,Sergio Perez,Racing Point BWT Mercedes,+1.634s,44
27,16,Nico Hulkenberg,Renault,+1.754s,49
3,17,Daniel Ricciardo,Renault,+1.770s,53
18,18,Lance Stroll,Racing Point BWT Mercedes,+3.440s,40
63,19,George Russell,Williams Mercedes,+3.934s,37
88,20,Robert Kubica,Williams Mercedes,+4.028s,45
