,Position,Driver,Car,Laps,Time,Points
44,1,Lewis Hamilton,Mercedes,78,1:43:28.437,25
5,2,Sebastian Vettel,Ferrari,78,+2.602s,18
77,3,Valtteri Bottas,Mercedes,78,+3.162s,15
33,4,Max Verstappen,Red Bull Racing Honda,78,+5.537s,12
10,5,Pierre Gasly,Red Bull Racing Honda,78,+9.946s,11
55,6,Carlos Sainz,McLaren Renault,78,+53.454s,8
26,7,Daniil Kvyat,Scuderia Toro Rosso Honda,78,+54.574s,6
23,8,Alexander Albon,Scuderia Toro Rosso Honda,78,+55.200s,4
3,9,Daniel Ricciardo,Renault,78,+60.894s,2
8,10,Romain Grosjean,Haas Ferrari,78,+61.034s,1
4,11,Lando Norris,McLaren Renault,78,+66.801s,0
11,12,Sergio Perez,Racing Point BWT Mercedes,77,+1 lap,0
27,13,Nico Hulkenberg,Renault,77,+1 lap,0
20,14,Kevin Magnussen,Haas Ferrari,77,+1 lap,0
63,15,George Russell,Williams Mercedes,77,+1 lap,0
18,16,Lance Stroll,Racing Point BWT Mercedes,77,+1 lap,0
7,17,Kimi Räikkönen,Alfa Romeo Racing Ferrari,77,+1 lap,0
88,18,Robert Kubica,Williams Mercedes,77,+1 lap,0
99,19,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,76,+2 laps,0
16,NC,Charles Leclerc,Ferrari,16,DNF,0
