,Position,Driver,Car,Time / Gap,Laps
5,1,Damon Hill,Williams Renault,1:21.144,26
1,2,Michael Schumacher,Ferrari,+0.022s,18
6,3,Jacques Villeneuve,Williams Renault,+0.225s,30
2,4,Eddie Irvine,Ferrari,+1.188s,24
4,5,Gerhard Berger,Benetton Renault,+1.473s,17
3,6,Jean Alesi,Benetton Renault,+1.646s,15
9,7,Olivier Panis,Ligier Mugen Honda,+1.745s,21
14,8,Johnny Herbert,Sauber Ford,+1.932s,28
11,9,Rubens Barrichello,Jordan Peugeot,+2.216s,24
7,10,Mika Hakkinen,McLaren Mercedes,+2.256s,22
12,11,Martin Brundle,Jordan Peugeot,+2.350s,25
15,12,Heinz-Harald Frentzen,Sauber Ford,+2.523s,14
17,13,Jos Verstappen,Footwork Hart,+2.558s,20
8,14,David Coulthard,McLaren Mercedes,+2.578s,25
19,15,Mika Salo,Tyrrell Yamaha,+3.797s,16
18,16,Ukyo Katayama,Tyrrell Yamaha,+3.912s,17
20,17,Pedro Lamy,Minardi Ford,+4.578s,24
10,18,Pedro Diniz,Ligier Mugen Honda,+4.620s,8
21,19,Giovanni Lavaggi,Minardi Ford,+5.109s,30
16,20,Ricardo Rosset,Footwork Hart,+5.236s,20
