,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:32.092,14
3,2,Daniel Ricciardo,Red Bull Racing TAG Heuer,+0.302s,10
5,3,Sebastian Vettel,Ferrari,+0.639s,13
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+0.692s,9
7,5,Kimi Räikkönen,Ferrari,+0.919s,12
19,6,Felipe Massa,Williams Mercedes,+1.179s,13
44,7,Lewis Hamilton,Mercedes,+1.192s,12
30,8,Jolyon Palmer,Renault,+1.547s,13
20,9,Kevin Magnussen,Renault,+1.547s,10
27,10,Nico Hulkenberg,Force India Mercedes,+1.554s,11
14,11,Fernando Alonso,McLaren Honda,+1.622s,12
21,12,Esteban Gutierrez ,Haas Ferrari,+1.695s,16
77,13,Valtteri Bottas,Williams Mercedes,+1.773s,9
11,14,Sergio Perez,Force India Mercedes,+1.829s,11
26,15,Daniil Kvyat,Toro Rosso Ferrari,+1.945s,12
8,16,Romain Grosjean,Haas Ferrari,+2.180s,13
12,17,Felipe Nasr,Sauber Ferrari,+2.296s,12
9,18,Marcus Ericsson,Sauber Ferrari,+2.452s,13
22,19,Jenson Button,McLaren Honda,+2.456s,11
31,20,Esteban Ocon,MRT Mercedes,+3.138s,13
94,21,Pascal Wehrlein,MRT Mercedes,+5.164s,10
55,22,Carlos Sainz,Toro Rosso Ferrari,+24.231s,3
