,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:32.431,24
44,2,Lewis Hamilton,Mercedes,+0.215s,21
5,3,Sebastian Vettel,Ferrari,+1.094s,19
7,4,Kimi Räikkönen,Ferrari,+1.386s,17
3,5,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.681s,23
33,6,Max Verstappen,Red Bull Racing TAG Heuer,+1.948s,26
27,7,Nico Hulkenberg,Force India Mercedes,+2.099s,28
11,8,Sergio Perez,Force India Mercedes,+2.336s,30
14,9,Fernando Alonso,McLaren Honda,+2.572s,10
77,10,Valtteri Bottas,Williams Mercedes,+2.950s,31
26,11,Daniil Kvyat,Toro Rosso Ferrari,+3.015s,23
55,12,Carlos Sainz,Toro Rosso Ferrari,+3.241s,27
22,13,Jenson Button,McLaren Honda,+3.246s,24
8,14,Romain Grosjean,Haas Ferrari,+3.257s,17
12,15,Felipe Nasr,Sauber Ferrari,+3.536s,15
19,16,Felipe Massa,Williams Mercedes,+3.738s,23
21,17,Esteban Gutierrez ,Haas Ferrari,+3.788s,21
9,18,Marcus Ericsson,Sauber Ferrari,+3.863s,19
20,19,Kevin Magnussen,Renault,+4.391s,30
31,20,Esteban Ocon,MRT Mercedes,+5.366s,29
94,21,Pascal Wehrlein,MRT Mercedes,+5.535s,24
30,22,Jolyon Palmer,Renault,+5.561s,13
