,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:32.250,35
44,2,Lewis Hamilton,Mercedes,+0.072s,35
7,3,Kimi Räikkönen,Ferrari,+0.323s,26
33,4,Max Verstappen,Red Bull Racing TAG Heuer,+0.811s,29
5,5,Sebastian Vettel,Ferrari,+0.853s,34
11,6,Sergio Perez,Force India Mercedes,+1.320s,37
27,7,Nico Hulkenberg,Force India Mercedes,+1.623s,35
14,8,Fernando Alonso,McLaren Honda,+1.735s,37
77,9,Valtteri Bottas,Williams Mercedes,+1.778s,33
55,10,Carlos Sainz,Toro Rosso Ferrari,+1.836s,33
19,11,Felipe Massa,Williams Mercedes,+1.877s,33
3,12,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.900s,29
8,13,Romain Grosjean,Haas Ferrari,+1.991s,33
26,14,Daniil Kvyat,Toro Rosso Ferrari,+2.055s,27
20,15,Kevin Magnussen,Renault,+2.089s,36
22,16,Jenson Button,McLaren Honda,+2.148s,29
21,17,Esteban Gutierrez ,Haas Ferrari,+2.393s,11
30,18,Jolyon Palmer,Renault,+2.510s,40
12,19,Felipe Nasr,Sauber Ferrari,+2.574s,26
94,20,Pascal Wehrlein,MRT Mercedes,+3.042s,30
31,21,Esteban Ocon,MRT Mercedes,+3.150s,37
9,22,Marcus Ericsson,Sauber Ferrari,+4.068s,26
