,Position,Driver,Car,Time / Gap,Laps
7,1,David Coulthard,McLaren Mercedes,1:43.006,20
8,2,Mika Hakkinen,McLaren Mercedes,+0.169s,21
1,3,Jacques Villeneuve,Williams Mecachrome,+0.438s,22
9,4,Damon Hill,Jordan Mugen Honda,+0.740s,26
2,5,Heinz-Harald Frentzen,Williams Mecachrome,+1.078s,26
10,6,Ralf Schumacher,Jordan Mugen Honda,+1.108s,29
5,7,Giancarlo Fisichella,Benetton Playlife,+1.123s,29
14,8,Jean Alesi,Sauber Petronas,+1.393s,23
4,9,Eddie Irvine,Ferrari,+1.649s,25
3,10,Michael Schumacher,Ferrari,+2.032s,6
6,11,Alexander Wurz,Benetton Playlife,+2.147s,18
12,12,Jarno Trulli,Prost Peugeot,+2.337s,31
21,13,Toranosuke Takagi,Tyrrell Ford,+2.527s,29
17,14,Mika Salo,Arrows,+2.529s,24
18,15,Rubens Barrichello,Stewart Ford,+2.531s,21
19,16,Jos Verstappen,Stewart Ford,+3.537s,18
16,17,Pedro Diniz,Arrows,+3.671s,13
22,18,Shinji Nakano,Minardi Ford,+4.360s,22
15,19,Johnny Herbert,Sauber Petronas,+5.122s,7
23,20,Esteban Tuero,Minardi Ford,+5.293s,16
20,21,Ricardo Rosset,Tyrrell Ford,+5.646s,23
11,22,Olivier Panis,Prost Peugeot,,3
