,Position,Driver,Car,Laps,Time,Points
44,1,Maurice  Trintignant,Ferrari,100,2:58:09.700,8
30,2,Eugenio Castellotti,Lancia,100,+20.300s,6
34,3,Cesare Perdisa,Maserati,99,+1 lap,2
42,4,Nino Farina,Ferrari,99,+1 lap,3
28,5,Luigi  Villoresi,Lancia,99,+1 lap,2
32,6,Louis  Chiron,Lancia,95,+5 laps,0
10,7,Jacques  Pollet,Gordini,91,+9 laps,0
40,NC,Jean Behra,Maserati,86,DNF,0
48,8,Paul Frere,Ferrari,86,+14 laps,0
6,9,Stirling Moss,Mercedes-Benz,81,+19 laps,0
26,NC,Alberto Ascari,Lancia,80,DNF,0
46,NC,Harry Schell,Ferrari,68,DNF,0
36,NC,Roberto Mieres,Maserati,64,DNF,0
12,NC,Elie Bayol,Gordini,63,DNF,0
2,NC,Juan Manuel Fangio,Mercedes-Benz,49,DNF,1
8,NC,Robert  Manzon,Gordini,38,DNF,0
4,NC,Andre  Simon,Mercedes-Benz,24,DNF,0
18,NC,Mike Hawthorn,Vanwall,22,DNF,0
14,NC,Louis  Rosier,Maserati,8,DNF,0
38,NC,Luigi Musso,Maserati,7,DNF,0
