,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:34.923,13
3,2,Daniel Ricciardo,Renault,+0.507s,22
33,3,Max Verstappen,Red Bull Racing Honda,+0.654s,22
11,4,Sergio Perez,Racing Point BWT Mercedes,+0.873s,23
18,5,Lance Stroll,Racing Point BWT Mercedes,+1.042s,21
31,6,Esteban Ocon,Renault,+1.138s,23
26,7,Daniil Kvyat,AlphaTauri Honda,+1.307s,22
23,8,Alexander Albon,Red Bull Racing Honda,+1.331s,24
5,9,Sebastian Vettel,Ferrari,+1.400s,23
10,10,Pierre Gasly,AlphaTauri Honda,+1.783s,25
16,11,Charles Leclerc,Ferrari,+1.973s,23
55,12,Carlos Sainz,McLaren Renault,+2.047s,8
4,13,Lando Norris,McLaren Renault,+2.187s,28
99,14,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.278s,17
7,15,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+2.307s,23
20,16,Kevin Magnussen,Haas Ferrari,+2.507s,22
63,17,George Russell,Williams Mercedes,+2.672s,24
8,18,Romain Grosjean,Haas Ferrari,+2.726s,24
44,19,Lewis Hamilton,Mercedes,+2.793s,18
6,20,Nicholas Latifi,Williams Mercedes,+2.861s,11
