,Position,Driver,Car,Time / Gap,Laps
77,1,Valtteri Bottas,Mercedes,1:33.519,37
44,2,Lewis Hamilton,Mercedes,+0.267s,33
3,3,Daniel Ricciardo,Renault,+1.058s,27
55,4,Carlos Sainz,McLaren Renault,+1.204s,36
4,5,Lando Norris,McLaren Renault,+1.328s,33
11,6,Sergio Perez,Racing Point BWT Mercedes,+1.371s,35
33,7,Max Verstappen,Red Bull Racing Honda,+1.529s,30
16,8,Charles Leclerc,Ferrari,+1.533s,35
31,9,Esteban Ocon,Renault,+1.620s,28
5,10,Sebastian Vettel,Ferrari,+1.664s,35
10,11,Pierre Gasly,AlphaTauri Honda,+1.691s,35
23,12,Alexander Albon,Red Bull Racing Honda,+1.723s,31
26,13,Daniil Kvyat,AlphaTauri Honda,+1.942s,37
7,14,Kimi Räikkönen,Alfa Romeo Racing Ferrari,+1.997s,33
6,15,Nicholas Latifi,Williams Mercedes,+2.044s,31
63,16,George Russell,Williams Mercedes,+2.056s,30
18,17,Lance Stroll,Racing Point BWT Mercedes,+2.108s,34
20,18,Kevin Magnussen,Haas Ferrari,+2.210s,32
99,19,Antonio Giovinazzi,Alfa Romeo Racing Ferrari,+2.534s,36
8,20,Romain Grosjean,Haas Ferrari,+3.339s,32
