,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:15.517,32
44,2,Lewis Hamilton,Mercedes,+0.326s,30
5,3,Sebastian Vettel,Ferrari,+1.150s,29
7,4,Kimi Räikkönen,Ferrari,+1.335s,23
33,5,Max Verstappen,Red Bull Racing TAG Heuer,+1.410s,29
3,6,Daniel Ricciardo,Red Bull Racing TAG Heuer,+1.572s,30
14,7,Fernando Alonso,McLaren Honda,+1.666s,18
22,8,Jenson Button,McLaren Honda,+2.095s,15
26,9,Daniil Kvyat,Toro Rosso Ferrari,+2.491s,25
55,10,Carlos Sainz,Toro Rosso Ferrari,+2.527s,22
9,11,Marcus Ericsson,Sauber Ferrari,+2.681s,28
77,12,Valtteri Bottas,Williams Mercedes,+2.693s,37
19,13,Felipe Massa,Williams Mercedes,+2.805s,33
8,14,Romain Grosjean,Haas Ferrari,+3.072s,20
27,15,Nico Hulkenberg,Force India Mercedes,+3.074s,35
11,16,Sergio Perez,Force India Mercedes,+3.111s,29
50,17,Charles Leclerc,Haas Ferrari,+3.365s,32
20,18,Kevin Magnussen,Renault,+3.416s,35
12,19,Felipe Nasr,Sauber Ferrari,+3.444s,22
45,20,Esteban Ocon,Renault,+3.464s,30
88,21,Rio Haryanto,MRT Mercedes,+3.650s,34
94,22,Pascal Wehrlein,MRT Mercedes,+4.458s,33
