,Position,Driver,Car,Laps,Time,Points
44,1,Lewis Hamilton,Mercedes,67,1:30:44.200,25
3,2,Daniel Ricciardo,Red Bull Racing TAG Heuer,67,+6.996s,18
33,3,Max Verstappen,Red Bull Racing TAG Heuer,67,+13.413s,15
6,4,Nico Rosberg,Mercedes,67,+15.845s,12
5,5,Sebastian Vettel,Ferrari,67,+32.570s,10
7,6,Kimi Räikkönen,Ferrari,67,+37.023s,8
27,7,Nico Hulkenberg,Force India Mercedes,67,+70.049s,6
22,8,Jenson Button,McLaren Honda,66,+1 lap,4
77,9,Valtteri Bottas,Williams Mercedes,66,+1 lap,2
11,10,Sergio Perez,Force India Mercedes,66,+1 lap,1
21,11,Esteban Gutierrez ,Haas Ferrari,66,+1 lap,0
14,12,Fernando Alonso,McLaren Honda,66,+1 lap,0
8,13,Romain Grosjean,Haas Ferrari,66,+1 lap,0
55,14,Carlos Sainz,Toro Rosso Ferrari,66,+1 lap,0
26,15,Daniil Kvyat,Toro Rosso Ferrari,66,+1 lap,0
20,16,Kevin Magnussen,Renault,66,+1 lap,0
94,17,Pascal Wehrlein,MRT Mercedes,65,+2 laps,0
9,18,Marcus Ericsson,Sauber Ferrari,65,+2 laps,0
30,19,Jolyon Palmer,Renault,65,+2 laps,0
88,20,Rio Haryanto,MRT Mercedes,65,+2 laps,0
12,NC,Felipe Nasr,Sauber Ferrari,57,DNF,0
19,NC,Felipe Massa,Williams Mercedes,36,DNF,0
