,Position,Driver,Car,Time / Gap,Laps
16,1,Charles Leclerc,Ferrari,1:19.772,23
1,2,Max Verstappen,Red Bull Racing RBPT,+0.072s,12
63,3,George Russell,Mercedes,+0.148s,16
44,4,Lewis Hamilton,Mercedes,+0.230s,18
55,5,Carlos Sainz,Ferrari,+0.357s,23
11,6,Sergio Perez,Red Bull Racing RBPT,+0.488s,19
4,7,Lando Norris,McLaren Mercedes,+0.631s,18
20,8,Kevin Magnussen,Haas Ferrari,+0.874s,21
77,9,Valtteri Bottas,Alfa Romeo Ferrari,+1.009s,24
31,10,Esteban Ocon,Alpine Renault,+1.110s,18
3,11,Daniel Ricciardo,McLaren Mercedes,+1.138s,17
5,12,Sebastian Vettel,Aston Martin Aramco Mercedes,+1.172s,24
14,13,Fernando Alonso,Alpine Renault,+1.209s,17
24,14,Guanyu Zhou,Alfa Romeo Ferrari,+1.429s,19
22,15,Yuki Tsunoda,AlphaTauri RBPT,+1.677s,22
18,16,Lance Stroll,Aston Martin Aramco Mercedes,+1.748s,23
23,17,Alexander Albon,Williams Mercedes,+1.800s,18
6,18,Nicholas Latifi,Williams Mercedes,+2.647s,18
47,19,Mick Schumacher,Haas Ferrari,+5.695s,4
10,20,Pierre Gasly,AlphaTauri RBPT,,1
