,Position,Driver,Car,Time / Gap,Laps
7,1,David Coulthard,McLaren Mercedes,1:25.640,36
8,2,Mika Hakkinen,McLaren Mercedes,+0.124s,25
2,3,Heinz-Harald Frentzen,Williams Mecachrome,+0.467s,31
1,4,Jacques Villeneuve,Williams Mecachrome,+0.474s,38
4,5,Eddie Irvine,Ferrari,+1.151s,18
5,6,Giancarlo Fisichella,Benetton Playlife,+1.200s,32
3,7,Michael Schumacher,Ferrari,+1.244s,27
6,8,Alexander Wurz,Benetton Playlife,+1.481s,32
10,9,Ralf Schumacher,Jordan Mugen Honda,+1.820s,30
9,10,Damon Hill,Jordan Mugen Honda,+2.027s,41
15,11,Johnny Herbert,Sauber Petronas,+2.338s,25
14,12,Jean Alesi,Sauber Petronas,+2.496s,27
21,13,Toranosuke Takagi,Tyrrell Ford,+2.618s,35
18,14,Rubens Barrichello,Stewart Ford,+2.699s,23
12,15,Jarno Trulli,Prost Peugeot,+3.045s,40
19,16,Jos Verstappen,Stewart Ford,+3.343s,32
11,17,Olivier Panis,Prost Peugeot,+3.553s,22
17,18,Mika Salo,Arrows,+3.622s,32
16,19,Pedro Diniz,Arrows,+3.735s,6
20,20,Ricardo Rosset,Tyrrell Ford,+4.024s,35
22,21,Shinji Nakano,Minardi Ford,+4.450s,36
23,22,Esteban Tuero,Minardi Ford,+4.626s,30
