,Position,Driver,Car,Time / Gap,Laps
38,1,Ricardo Zonta,Toyota,1:34.092,17
35,2,Pedro de la Rosa,McLaren Mercedes,+1.052s,15
37,3,Vitantonio Liuzzi,RBR Cosworth,+1.599s,18
1,4,Michael Schumacher,Ferrari,+1.919s,13
3,5,Jenson Button,BAR Honda,+2.421s,9
8,6,Nick Heidfeld,Williams BMW,+2.459s,7
9,7,Kimi Räikkönen,McLaren Mercedes,+2.471s,6
10,8,Juan Pablo Montoya,McLaren Mercedes,+2.518s,5
12,9,Felipe Massa,Sauber Petronas,+2.871s,4
7,10,Mark Webber,Williams BMW,+2.897s,8
17,11,Ralf Schumacher,Toyota,+3.076s,5
14,12,David Coulthard,RBR Cosworth,+3.246s,8
4,13,Takuma Sato,BAR Honda,+3.274s,9
15,14,Christian Klien,RBR Cosworth,+3.550s,9
2,15,Rubens Barrichello,Ferrari,+3.751s,4
11,16,Jacques Villeneuve,Sauber Petronas,+4.324s,8
18,17,Tiago Monteiro,Jordan Toyota,+5.479s,18
39,18,Robert Doornbos,Jordan Toyota,+6.197s,20
19,19,Narain Karthikeyan,Jordan Toyota,+6.283s,14
20,20,Patrick Friesacher ,Minardi Cosworth,+9.482s,18
21,21,Christijan Albers,Minardi Cosworth,+9.599s,12
6,22,Giancarlo Fisichella,Renault,,2
5,23,Fernando Alonso,Renault,,2
16,24,Jarno Trulli,Toyota,,2
