,Position,Driver,Car,Time / Gap,Laps
12,1,Felipe Massa,Sauber Petronas,1:35.608,19
10,2,Juan Pablo Montoya,McLaren Mercedes,+0.012s,13
38,3,Ricardo Zonta,Toyota,+0.069s,30
9,4,Kimi Räikkönen,McLaren Mercedes,+0.111s,6
17,5,Ralf Schumacher,Toyota,+0.230s,16
6,6,Giancarlo Fisichella,Renault,+0.233s,16
2,7,Rubens Barrichello,Ferrari,+0.341s,7
3,8,Jenson Button,BAR Honda,+0.384s,19
5,9,Fernando Alonso,Renault,+0.495s,15
14,10,David Coulthard,RBR Cosworth,+0.967s,20
16,11,Jarno Trulli,Toyota,+1.233s,18
15,12,Christian Klien,RBR Cosworth,+1.360s,19
35,13,Pedro de la Rosa,McLaren Mercedes,+1.425s,31
4,14,Takuma Sato,BAR Honda,+1.436s,18
8,15,Nick Heidfeld,Williams BMW,+1.459s,17
1,16,Michael Schumacher,Ferrari,+1.662s,22
39,17,Robert Doornbos,Jordan Toyota,+2.270s,23
11,18,Jacques Villeneuve,Sauber Petronas,+2.513s,19
19,19,Narain Karthikeyan,Jordan Toyota,+3.247s,21
37,20,Vitantonio Liuzzi,RBR Cosworth,+3.741s,11
18,21,Tiago Monteiro,Jordan Toyota,+4.147s,21
20,22,Patrick Friesacher ,Minardi Cosworth,+5.332s,19
21,23,Christijan Albers,Minardi Cosworth,+5.548s,16
7,24,Mark Webber,Williams BMW,,2
