,Position,Driver,Car,Time / Gap,Laps
6,1,Nico Rosberg,Mercedes,1:34.274,12
44,2,Lewis Hamilton,Mercedes,+0.070s,26
33,3,Max Verstappen,STR Renault,+1.256s,18
7,4,Kimi Räikkönen,Ferrari,+1.314s,21
55,5,Carlos Sainz,STR Renault,+1.395s,33
5,6,Sebastian Vettel,Ferrari,+1.465s,17
3,7,Daniel Ricciardo,Red Bull Racing Renault,+1.544s,26
26,8,Daniil Kvyat,Red Bull Racing Renault,+1.602s,22
27,9,Nico Hulkenberg,Force India Mercedes,+1.883s,28
19,10,Felipe Massa,Williams Mercedes,+2.195s,23
12,11,Felipe Nasr,Sauber Ferrari,+2.581s,20
11,12,Sergio Perez,Force India Mercedes,+2.615s,26
41,13,Susie Wolff,Williams Mercedes,+2.968s,19
30,14,Jolyon Palmer,Lotus Mercedes,+2.988s,26
36,15,Raffaele Marciello,Sauber Ferrari,+3.098s,17
13,16,Pastor Maldonado,Lotus Mercedes,+3.806s,8
14,17,Fernando Alonso,McLaren Honda,+3.948s,12
22,18,Jenson Button,McLaren Honda,+4.586s,10
28,19,Will Stevens,Marussia Ferrari,+4.707s,23
98,20,Roberto Merhi,Marussia Ferrari,+6.203s,23
