,Position,Driver,Car,Time / Gap,Laps
2,1,Ayrton Senna,Williams Renault,1:22.083,19
5,2,Michael Schumacher,Benetton Ford,+0.117s,22
0,3,Damon Hill,Williams Renault,+1.151s,20
8,4,Martin Brundle,McLaren Peugeot,+1.163s,21
29,5,Karl Wendlinger,Sauber Mercedes,+1.313s,16
27,6,Nicola Larini,Ferrari,+1.513s,20
28,7,Gerhard Berger,Ferrari,+1.649s,18
30,8,Heinz-Harald Frentzen,Sauber Mercedes,+1.659s,22
6,9,Jyrki Jarvilehto,Benetton Ford,+1.664s,22
4,10,Mark Blundell,Tyrrell Yamaha,+1.774s,22
3,11,Ukyo Katayama,Tyrrell Yamaha,+1.930s,22
7,12,Mika Hakkinen,McLaren Peugeot,+2.009s,22
10,13,Gianni Morbidelli,Footwork Ford,+2.264s,18
9,14,Christian Fittipaldi,Footwork Ford,+2.636s,21
24,15,Michele Alboreto,Minardi Ford,+2.962s,22
23,16,Pierluigi Martini,Minardi Ford,+3.009s,22
20,17,Erik Comas,Larrousse Ford,+3.495s,16
11,18,Pedro Lamy,Lotus Mugen Honda,+3.500s,22
26,19,Olivier Panis,Ligier Renault,+3.558s,20
25,20,Eric Bernard,Ligier Renault,+3.841s,17
15,21,Andrea de Cesaris,Jordan Hart,+3.909s,22
12,22,Johnny Herbert,Lotus Mugen Honda,+4.408s,19
19,23,Olivier Beretta,Larrousse Ford,+4.548s,22
31,24,David Brabham,Simtek Ford,+4.821s,4
32,25,Roland Ratzenberger,Simtek Ford,+5.288s,21
33,26,Paul Belmondo,Pacific Ilmor,+6.352s,13
34,27,Bertrand Gachot,Pacific Ilmor,+6.639s,9
