,Position,Driver,Car,Laps,Time,Points
5,1,Michael Schumacher,Benetton Ford,58,1:28:28.642,10
27,2,Nicola Larini,Ferrari,58,+54.942s,6
7,3,Mika Hakkinen,McLaren Peugeot,58,+70.679s,4
29,4,Karl Wendlinger,Sauber Mercedes,58,+73.658s,3
3,5,Ukyo Katayama,Tyrrell Yamaha,57,+1 lap,2
0,6,Damon Hill,Williams Renault,57,+1 lap,1
30,7,Heinz-Harald Frentzen,Sauber Mercedes,57,+1 lap,0
8,8,Martin Brundle,McLaren Peugeot,57,+1 lap,0
4,9,Mark Blundell,Tyrrell Yamaha,56,+2 laps,0
12,10,Johnny Herbert,Lotus Mugen Honda,56,+2 laps,0
26,11,Olivier Panis,Ligier Renault,56,+2 laps,0
25,12,Eric Bernard,Ligier Renault,55,+3 laps,0
9,13,Christian Fittipaldi,Footwork Ford,54,DNF,0
15,NC,Andrea de Cesaris,Jordan Hart,49,DNF,0
24,NC,Michele Alboreto,Minardi Ford,44,DNF,0
10,NC,Gianni Morbidelli,Footwork Ford,40,DNF,0
23,NC,Pierluigi Martini,Minardi Ford,37,DNF,0
31,NC,David Brabham,Simtek Ford,27,DNF,0
34,NC,Bertrand Gachot,Pacific Ilmor,23,DNF,0
19,NC,Olivier Beretta,Larrousse Ford,17,DNF,0
28,NC,Gerhard Berger,Ferrari,16,DNF,0
2,NC,Ayrton Senna,Williams Renault,5,DNF,0
20,NC,Erik Comas,Larrousse Ford,5,DNF,0
