,Position,Driver,Car,Time / Gap,Laps
2,1,Ayrton Senna,Williams Renault,1:21.598,22
0,2,Damon Hill,Williams Renault,+1.157s,15
5,3,Michael Schumacher,Benetton Ford,+1.250s,22
28,4,Gerhard Berger,Ferrari,+1.469s,21
7,5,Mika Hakkinen,McLaren Peugeot,+1.897s,19
6,6,Jyrki Jarvilehto,Benetton Ford,+2.468s,21
27,7,Nicola Larini,Ferrari,+2.591s,15
23,8,Pierluigi Martini,Minardi Ford,+2.830s,16
8,9,Martin Brundle,McLaren Peugeot,+2.851s,17
14,10,Rubens Barrichello,Jordan Hart,+2.910s,20
10,11,Gianni Morbidelli,Footwork Ford,+2.993s,12
24,12,Michele Alboreto,Minardi Ford,+3.064s,16
25,13,Eric Bernard,Ligier Renault,+3.073s,22
9,14,Christian Fittipaldi,Footwork Ford,+3.249s,19
3,15,Ukyo Katayama,Tyrrell Yamaha,+3.425s,17
4,16,Mark Blundell,Tyrrell Yamaha,+3.921s,13
12,17,Johnny Herbert,Lotus Mugen Honda,+3.951s,18
30,18,Heinz-Harald Frentzen,Sauber Mercedes,+3.991s,7
26,19,Olivier Panis,Ligier Renault,+4.072s,22
20,20,Erik Comas,Larrousse Ford,+4.251s,17
34,21,Bertrand Gachot,Pacific Ilmor,+5.405s,22
29,22,Karl Wendlinger,Sauber Mercedes,+5.410s,3
15,23,Andrea de Cesaris,Jordan Hart,+5.508s,10
31,24,David Brabham,Simtek Ford,+5.652s,10
11,25,Pedro Lamy,Lotus Mugen Honda,+6.065s,21
32,26,Roland Ratzenberger,Simtek Ford,+6.319s,17
19,27,Olivier Beretta,Larrousse Ford,+6.403s,17
33,28,Paul Belmondo,Pacific Ilmor,+7.182s,23
