,Position,Driver,Car,Time / Gap,Laps
1,1,Kimi Räikkönen,Ferrari,1:23.861,31
4,2,Robert Kubica,Sauber BMW,+0.070s,26
3,3,Nick Heidfeld,Sauber BMW,+0.086s,29
22,4,Lewis Hamilton,McLaren Mercedes,+0.122s,25
7,5,Nico Rosberg,Williams Toyota,+0.249s,33
2,6,Felipe Massa,Ferrari,+0.386s,34
23,7,Heikki Kovalainen,McLaren Mercedes,+0.504s,29
10,8,Mark Webber,Red Bull Renault,+0.660s,35
20,9,Adrian Sutil,Force India Ferrari,+0.808s,22
15,10,Sebastian Vettel,STR Ferrari,+0.912s,35
9,11,David Coulthard,Red Bull Renault,+1.239s,25
14,12,Sebastien Bourdais,STR Ferrari,+1.331s,39
21,13,Giancarlo Fisichella,Force India Ferrari,+1.343s,24
17,14,Rubens Barrichello,Honda,+1.435s,25
16,15,Jenson Button,Honda,+1.448s,34
8,16,Kazuki Nakajima,Williams Toyota,+1.469s,28
12,17,Timo Glock,Toyota,+1.536s,28
5,18,Fernando Alonso,Renault,+1.620s,22
11,19,Jarno Trulli,Toyota,+1.892s,29
6,20,Nelson Piquet,Renault,+2.334s,23
