,Position,Driver,Car,Time / Gap,Laps
20,1,Adrian Sutil,Force India Ferrari,1:32.842,18
17,2,Rubens Barrichello,Honda,+0.586s,14
21,3,Giancarlo Fisichella,Force India Ferrari,+0.853s,19
12,4,Timo Glock,Toyota,+3.958s,13
7,5,Nico Rosberg,Williams Toyota,+4.058s,9
5,6,Fernando Alonso,Renault,+4.123s,10
14,7,Sebastien Bourdais,STR Ferrari,+4.300s,20
11,8,Jarno Trulli,Toyota,+4.372s,13
1,9,Kimi Räikkönen,Ferrari,+4.550s,5
15,10,Sebastian Vettel,STR Ferrari,+4.912s,13
6,11,Nelson Piquet,Renault,+5.215s,11
9,12,David Coulthard,Red Bull Renault,+5.461s,7
16,13,Jenson Button,Honda,+6.220s,12
2,14,Felipe Massa,Ferrari,+7.391s,5
3,15,Nick Heidfeld,Sauber BMW,,1
8,16,Kazuki Nakajima,Williams Toyota,,2
4,17,Robert Kubica,Sauber BMW,,1
23,18,Heikki Kovalainen,McLaren Mercedes,,1
10,19,Mark Webber,Red Bull Renault,,1
22,20,Lewis Hamilton,McLaren Mercedes,,1
