,Position,Driver,Car,Time / Gap,Laps
12,1,Timo Glock,Toyota,1:35.464,16
15,2,Sebastian Vettel,STR Ferrari,+0.665s,11
7,3,Nico Rosberg,Williams Toyota,+0.883s,13
11,4,Jarno Trulli,Toyota,+1.222s,9
8,5,Kazuki Nakajima,Williams Toyota,+1.242s,10
3,6,Nick Heidfeld,Sauber BMW,+1.508s,12
9,7,David Coulthard,Red Bull Renault,+1.551s,7
2,8,Felipe Massa,Ferrari,+1.799s,6
5,9,Fernando Alonso,Renault,+1.806s,10
21,10,Giancarlo Fisichella,Force India Ferrari,+1.821s,9
20,11,Adrian Sutil,Force India Ferrari,+2.040s,11
4,12,Robert Kubica,Sauber BMW,+2.207s,7
10,13,Mark Webber,Red Bull Renault,+2.314s,8
6,14,Nelson Piquet,Renault,+2.369s,9
16,15,Jenson Button,Honda,+2.418s,11
17,16,Rubens Barrichello,Honda,+3.225s,8
14,17,Sebastien Bourdais,STR Ferrari,+3.855s,8
1,18,Kimi Räikkönen,Ferrari,+5.700s,3
23,19,Heikki Kovalainen,McLaren Mercedes,+7.219s,6
22,20,Lewis Hamilton,McLaren Mercedes,+10.861s,8
