,Position,Driver,Car,Laps,Time,Points
15,1,Sebastian Vettel,STR Ferrari,53,1:26:47.494,10
23,2,Heikki Kovalainen,McLaren Mercedes,53,+12.512s,8
4,3,Robert Kubica,Sauber BMW,53,+20.471s,6
5,4,Fernando Alonso,Renault,53,+23.903s,5
3,5,Nick Heidfeld,Sauber BMW,53,+27.748s,4
2,6,Felipe Massa,Ferrari,53,+28.816s,3
22,7,Lewis Hamilton,McLaren Mercedes,53,+29.912s,2
10,8,Mark Webber,Red Bull Renault,53,+32.048s,1
1,9,Kimi Räikkönen,Ferrari,53,+39.468s,0
6,10,Nelson Piquet,Renault,53,+54.445s,0
12,11,Timo Glock,Toyota,53,+58.888s,0
8,12,Kazuki Nakajima,Williams Toyota,53,+62.015s,0
11,13,Jarno Trulli,Toyota,53,+65.954s,0
7,14,Nico Rosberg,Williams Toyota,53,+68.635s,0
16,15,Jenson Button,Honda,53,+73.370s,0
9,16,David Coulthard,Red Bull Renault,52,+1 lap,0
17,17,Rubens Barrichello,Honda,52,+1 lap,0
14,18,Sebastien Bourdais,STR Ferrari,52,+1 lap,0
20,19,Adrian Sutil,Force India Ferrari,51,+2 laps,0
21,NC,Giancarlo Fisichella,Force India Ferrari,11,DNF,0
