,Position,Driver,Car,Time / Gap,Laps
1,1,Michael Schumacher,Ferrari,1:16.200,35
4,2,David Coulthard,McLaren Mercedes,+0.507s,33
3,3,Mika Hakkinen,McLaren Mercedes,+0.628s,32
2,4,Rubens Barrichello,Ferrari,+0.786s,21
16,5,Nick Heidfeld,Sauber Petronas,+0.903s,29
17,6,Kimi Räikkönen,Sauber Petronas,+0.944s,26
9,7,Olivier Panis,BAR Honda,+1.084s,25
5,8,Ralf Schumacher,Williams BMW,+1.321s,31
12,9,Jarno Trulli,Jordan Honda,+1.418s,24
19,10,Pedro de la Rosa,Jaguar Cosworth,+1.574s,28
10,11,Jacques Villeneuve,BAR Honda,+1.737s,20
18,12,Eddie Irvine,Jaguar Cosworth,+1.782s,23
14,13,Jos Verstappen,Arrows Asiatech,+1.830s,25
6,14,Juan Pablo Montoya,Williams BMW,+2.016s,19
11,15,Ricardo Zonta,Jordan Honda,+2.395s,22
15,16,Enrique Bernoldi,Arrows Asiatech,+2.449s,27
22,17,Jean Alesi,Prost Acer,+2.735s,25
8,18,Jenson Button,Benetton Renault,+3.013s,31
7,19,Giancarlo Fisichella,Benetton Renault,+3.147s,29
23,20,Luciano Burti,Prost Acer,+3.493s,25
21,21,Fernando Alonso,Minardi European,+4.349s,20
20,22,Tarso Marques,Minardi European,+4.813s,32
